OBJECTID,WHO_REGION,ISO_2_CODE,ADM4_NAME,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM4_CODE,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM4_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM4_VIZ_N,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM3_GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
320,AFRO,SL,LEVUMA JEIGBLA,MANDU,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001010002000,SL001001001010000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.72983439000,8.03219908000,Levuma Jeigbla,Mandu,Kailahun,Eastern,{3467E8DF-6D84-4A2E-800C-4536B161F6FF},{844244F4-6A8D-43E7-8905-342451AB8C00},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{F9272497-37FF-420A-9FF5-63A961048A71},0.28388478806,0.00267318981
321,AFRO,SL,LOWER KUIVA,MANDU,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001010003000,SL001001001010000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.78470688000,7.93299698000,Lower Kuiva,Mandu,Kailahun,Eastern,{27A64627-A3E1-4857-95BF-69F58FD73579},{844244F4-6A8D-43E7-8905-342451AB8C00},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{704418DF-AC36-4FB0-A065-4C4695FAE99B},0.26743425985,0.00356555811
322,AFRO,SL,JONGA,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011006000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.83821372000,8.03737038000,Jonga,Njaluahun,Kailahun,Eastern,{019F173F-9374-428B-887A-1E03FB0A4D2A},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{F323439C-88DD-4A13-9F45-1437141BA109},0.24739213829,0.00253265440
323,AFRO,SL,UPPER KUIVA,MANDU,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001010004000,SL001001001010000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.72819507000,7.95786512000,Upper Kuiva,Mandu,Kailahun,Eastern,{2F85B4FE-CDF6-4DB3-A2DA-0586A41FF93A},{844244F4-6A8D-43E7-8905-342451AB8C00},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{25302228-35C4-444E-A288-513352AFD62B},0.45256420446,0.00718029625
324,AFRO,SL,BOMBOWA,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011001000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.90654059000,8.11044562000,Bombowa,Njaluahun,Kailahun,Eastern,{11CF3064-BA15-49D5-9FA2-EBE852FE8466},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{AB4AD18F-C05D-449C-984F-C10DCF03F945},0.22555184214,0.00226288264
325,AFRO,SL,DAN SEI,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011002000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.89537151000,8.02637898000,Dan Sei,Njaluahun,Kailahun,Eastern,{951E1F35-1448-4525-AD01-BFC2734B04CB},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{AFF7A033-31E6-4B8B-8EB6-6242CF3530C5},0.18182815879,0.00157238599
326,AFRO,SL,FALLEY,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011003000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.87719323000,8.06229081000,Falley,Njaluahun,Kailahun,Eastern,{BD27A2E8-010C-40A2-8E80-D471DE6C8B1C},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{EF93AF14-90EA-41A8-985E-261706260694},0.24643310025,0.00341401231
327,AFRO,SL,FAUYA,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011004000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.00627140000,7.91023942000,Fauya,Njaluahun,Kailahun,Eastern,{67031D0D-2582-4D40-AD71-D50860D241E8},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{BBC16EE1-9088-49E1-AAAD-129AA92BE825},0.24621919163,0.00237216835
328,AFRO,SL,TURAYA,BRAMAIA,KAMBIA,NORTHERN,SIERRA LEONE,SL001002002001021000,SL001002002001000000,SL001002002000000000,SL001002000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.64818071000,9.48082216000,Turaya,Bramaia,Kambia,Northern,{BF22F007-00B0-4C35-AC25-9D79B42093F2},{78F6ABE2-9778-47D1-8F22-4341002E80A1},{16FAC340-B054-43D4-9089-E51664302A43},{BBF2DABC-CEB0-4274-A263-8E0B43201D81},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{8DAFABFE-4126-419E-B3ED-53C7179820A9},0.21579555540,0.00154741850
329,AFRO,SL,KARGBU,NJALUAHUN,KAILAHUN,EASTERN,SIERRA LEONE,SL001001001011007000,SL001001001011000000,SL001001001000000000,SL001001000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-10.95769440000,7.93552798000,Kargbu,Njaluahun,Kailahun,Eastern,{5D3584BB-31AC-49CD-BAF0-5AD6A9EF2B5E},{80526784-8264-4EF2-A654-FC7D6FD49A7B},{89BDC966-C3F9-43B5-8B1C-DDDE66D2CB80},{579A0FB8-7C70-48C1-B8C4-B99C7C5399CB},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{DF88FF4F-772B-44CF-BC52-EB9AB9A53EB4},0.26326842901,0.00268655900
